gbifID,occurrenceID,basisOfRecord,scientificName,kingdom,phylum,class,order,family,genus,species,taxonRank,individualCount,eventDate,year,month,day,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,countryCode,stateProvince,occurrenceStatus,license
1000001707,urn:catalog:POLL:1706,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2021-07-03,2021,7,3,43.334472,-118.170759,100,US,Pennsylvania,PRESENT,CC0_1_0
1000001708,urn:catalog:POLL:1707,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2020-05-21,2020,5,21,48.365966,-102.455198,100,US,Arizona,PRESENT,CC0_1_0
1000001709,urn:catalog:POLL:1708,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-09-03,2021,9,3,39.03155,-76.363187,10,US,Texas,PRESENT,CC_BY_NC_4_0
1000001710,urn:catalog:POLL:1709,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,10,2021-05-15,2021,5,15,31.889273,-74.745563,500,US,Iowa,PRESENT,CC_BY_4_0
1000001711,urn:catalog:POLL:1710,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2022-04-19,2022,4,19,44.60074,-89.836333,100,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000001712,urn:catalog:POLL:1711,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,5,2021-12-02,2021,12,2,39.247659,-82.666655,50,US,Georgia,PRESENT,CC_BY_4_0
1000001713,urn:catalog:POLL:1712,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2021-08-18,2021,8,18,38.44869,-117.878542,50,US,Arizona,PRESENT,CC_BY_4_0
1000001714,urn:catalog:POLL:1713,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,3,2020-10-07,2020,10,7,30.587253,-90.682751,50,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000001715,urn:catalog:POLL:1714,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,2,2021-02-27,2021,2,27,42.652022,-86.149472,1000,US,Oregon,PRESENT,CC_BY_4_0
1000001716,urn:catalog:POLL:1715,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2022-05-05,2022,5,5,26.460015,-112.959012,500,US,Ohio,PRESENT,CC_BY_4_0
1000001717,urn:catalog:POLL:1716,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2020-09-26,2020,9,26,46.68289,-73.891103,10,US,Virginia,PRESENT,CC_BY_NC_4_0
1000001718,urn:catalog:POLL:1717,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2020-06-02,2020,6,2,32.319763,-113.287688,10,US,Indiana,PRESENT,CC0_1_0
1000001719,urn:catalog:POLL:1718,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2021-09-05,2021,9,5,27.566592,-106.475052,500,US,Kansas,PRESENT,CC_BY_4_0
1000001720,urn:catalog:POLL:1719,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2021-10-23,2021,10,23,35.116797,-88.817981,1000,US,Kansas,PRESENT,CC_BY_NC_4_0
1000001721,urn:catalog:POLL:1720,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2020-03-23,2020,3,23,25.519278,-87.794871,500,US,Pennsylvania,PRESENT,CC_BY_4_0
1000001722,urn:catalog:POLL:1721,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,5,2022-08-04,2022,8,4,40.931029,-84.285377,1000,US,Kansas,PRESENT,CC_BY_NC_4_0
1000001723,urn:catalog:POLL:1722,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2022-06-17,2022,6,17,46.164932,-118.059326,100,US,Iowa,PRESENT,CC0_1_0
1000001724,urn:catalog:POLL:1723,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-12-20,2023,12,20,44.594312,-75.655795,100,US,South Dakota,PRESENT,CC_BY_4_0
1000001725,urn:catalog:POLL:1724,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-07-22,2023,7,22,27.556867,-93.86129,1000,US,Alabama,PRESENT,CC0_1_0
1000001726,urn:catalog:POLL:1725,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2020-10-10,2020,10,10,27.530507,-97.398997,500,US,Colorado,PRESENT,CC0_1_0
1000001727,urn:catalog:POLL:1726,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2022-09-06,2022,9,6,44.022428,-68.086887,100,US,California,PRESENT,CC_BY_NC_4_0
1000001728,urn:catalog:POLL:1727,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,10,2020-06-21,2020,6,21,46.682103,-81.928248,500,US,Kansas,PRESENT,CC_BY_4_0
1000001729,urn:catalog:POLL:1728,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2023-09-12,2023,9,12,35.556076,-117.714653,100,US,Missouri,PRESENT,CC_BY_4_0
1000001730,urn:catalog:POLL:1729,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-12-22,2022,12,22,36.475307,-80.998998,500,US,Pennsylvania,PRESENT,CC_BY_4_0
1000001731,urn:catalog:POLL:1730,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,10,2023-01-01,2023,1,1,32.138289,-119.023186,500,US,Wisconsin,PRESENT,CC_BY_4_0
1000001732,urn:catalog:POLL:1731,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,10,2022-02-01,2022,2,1,45.962363,-122.920443,50,US,Texas,PRESENT,CC_BY_4_0
1000001733,urn:catalog:POLL:1732,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,10,2023-10-30,2023,10,30,39.97767,-101.291511,1000,US,Georgia,PRESENT,CC_BY_NC_4_0
1000001734,urn:catalog:POLL:1733,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,5,2021-09-24,2021,9,24,31.418038,-67.369255,10,US,Virginia,PRESENT,CC_BY_4_0
1000001735,urn:catalog:POLL:1734,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2022-02-25,2022,2,25,31.670789,-114.444174,1000,US,Arizona,PRESENT,CC0_1_0
1000001736,urn:catalog:POLL:1735,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2022-07-31,2022,7,31,45.888802,-85.82295,500,US,Kansas,PRESENT,CC0_1_0
1000001737,urn:catalog:POLL:1736,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2022-10-08,2022,10,8,24.827217,-114.529726,500,US,Arizona,PRESENT,CC_BY_4_0
1000001738,urn:catalog:POLL:1737,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2021-02-01,2021,2,1,32.245438,-82.824749,1000,US,Iowa,PRESENT,CC_BY_NC_4_0
1000001739,urn:catalog:POLL:1738,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2023-02-17,2023,2,17,37.80456,-95.442164,500,US,Kansas,PRESENT,CC_BY_NC_4_0
1000001740,urn:catalog:POLL:1739,PRESERVED_SPECIMEN,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2022-07-22,2022,7,22,28.057219,-85.401627,100,US,Arizona,PRESENT,CC_BY_4_0
1000001741,urn:catalog:POLL:1740,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2021-11-06,2021,11,6,26.71037,-112.834792,500,US,Indiana,PRESENT,CC0_1_0
1000001742,urn:catalog:POLL:1741,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,1,2022-07-24,2022,7,24,44.066632,-81.626371,1000,US,Oregon,PRESENT,CC_BY_4_0
1000001743,urn:catalog:POLL:1742,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2021-04-09,2021,4,9,45.965705,-67.251904,1000,US,Oregon,PRESENT,CC_BY_4_0
1000001744,urn:catalog:POLL:1743,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2020-10-12,2020,10,12,44.266554,-86.225096,1000,US,Colorado,PRESENT,CC_BY_4_0
1000001745,urn:catalog:POLL:1744,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,2,2020-09-21,2020,9,21,46.070909,-96.1249,50,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000001746,urn:catalog:POLL:1745,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,5,2020-11-15,2020,11,15,37.774687,-71.417496,50,US,Missouri,PRESENT,CC_BY_NC_4_0
1000001747,urn:catalog:POLL:1746,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,5,2021-11-03,2021,11,3,43.994195,-123.588519,50,US,Oregon,PRESENT,CC0_1_0
1000001748,urn:catalog:POLL:1747,PRESERVED_SPECIMEN,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2023-10-31,2023,10,31,33.717023,-82.529398,50,US,Iowa,PRESENT,CC0_1_0
1000001749,urn:catalog:POLL:1748,MACHINE_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2022-03-30,2022,3,30,40.490429,-73.397075,50,US,South Dakota,PRESENT,CC_BY_4_0
1000001750,urn:catalog:POLL:1749,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2020-03-29,2020,3,29,48.232053,-120.953711,50,US,New York,PRESENT,CC0_1_0
1000001751,urn:catalog:POLL:1750,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,3,2023-05-11,2023,5,11,29.917465,-98.62131,50,US,New York,PRESENT,CC_BY_4_0
1000001752,urn:catalog:POLL:1751,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2022-03-31,2022,3,31,33.857594,-112.728631,1000,US,Oregon,PRESENT,CC0_1_0
1000001753,urn:catalog:POLL:1752,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2022-09-27,2022,9,27,36.021137,-91.925205,10,US,Arizona,PRESENT,CC_BY_4_0
1000001754,urn:catalog:POLL:1753,MACHINE_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,10,2020-11-29,2020,11,29,27.812372,-87.15128,50,US,Indiana,PRESENT,CC_BY_NC_4_0
1000001755,urn:catalog:POLL:1754,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2020-08-09,2020,8,9,26.444927,-107.099167,1000,US,Florida,PRESENT,CC_BY_4_0
1000001756,urn:catalog:POLL:1755,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2020-02-10,2020,2,10,44.413349,-98.051054,10,US,Illinois,PRESENT,CC_BY_NC_4_0
1000001757,urn:catalog:POLL:1756,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2020-03-08,2020,3,8,47.943065,-108.43798,50,US,Washington,PRESENT,CC_BY_NC_4_0
1000001758,urn:catalog:POLL:1757,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,2,2022-09-14,2022,9,14,34.213402,-103.260008,10,US,Ohio,PRESENT,CC0_1_0
1000001759,urn:catalog:POLL:1758,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2021-05-28,2021,5,28,26.603596,-115.326452,10,US,Ohio,PRESENT,CC0_1_0
1000001760,urn:catalog:POLL:1759,MACHINE_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,10,2023-02-24,2023,2,24,26.079482,-73.580332,100,US,Oregon,PRESENT,CC_BY_NC_4_0
1000001761,urn:catalog:POLL:1760,MACHINE_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2023-07-02,2023,7,2,45.891637,-123.924401,500,US,Washington,PRESENT,CC_BY_4_0
1000001762,urn:catalog:POLL:1761,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2021-11-25,2021,11,25,35.631542,-73.761472,100,US,Illinois,PRESENT,CC_BY_4_0
1000001763,urn:catalog:POLL:1762,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,2,2022-11-05,2022,11,5,32.180656,-91.628464,10,US,Texas,PRESENT,CC0_1_0
1000001764,urn:catalog:POLL:1763,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2021-04-21,2021,4,21,35.935071,-105.429674,1000,US,Indiana,PRESENT,CC_BY_4_0
1000001765,urn:catalog:POLL:1764,PRESERVED_SPECIMEN,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2022-12-21,2022,12,21,32.139298,-82.924215,50,US,Indiana,PRESENT,CC_BY_4_0
1000001766,urn:catalog:POLL:1765,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2022-05-30,2022,5,30,36.236859,-95.304251,500,US,Wisconsin,PRESENT,CC_BY_4_0
1000001767,urn:catalog:POLL:1766,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,2,2021-03-07,2021,3,7,45.129354,-95.801252,50,US,Minnesota,PRESENT,CC_BY_NC_4_0
1000001768,urn:catalog:POLL:1767,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2020-09-24,2020,9,24,38.715233,-118.166819,1000,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000001769,urn:catalog:POLL:1768,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,10,2022-11-24,2022,11,24,41.171691,-102.102829,500,US,Pennsylvania,PRESENT,CC_BY_4_0
1000001770,urn:catalog:POLL:1769,MACHINE_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,1,2022-02-17,2022,2,17,33.252096,-110.6388,100,US,Georgia,PRESENT,CC0_1_0
1000001771,urn:catalog:POLL:1770,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2021-05-08,2021,5,8,42.224141,-123.597485,10,US,Washington,PRESENT,CC_BY_4_0
1000001772,urn:catalog:POLL:1771,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,1,2021-10-22,2021,10,22,40.49881,-103.794271,1000,US,Missouri,PRESENT,CC0_1_0
1000001773,urn:catalog:POLL:1772,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,1,2023-09-10,2023,9,10,27.369488,-119.335228,10,US,North Carolina,PRESENT,CC_BY_NC_4_0
1000001774,urn:catalog:POLL:1773,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,2,2023-08-20,2023,8,20,38.243428,-109.732273,10,US,Wisconsin,PRESENT,CC_BY_4_0
1000001775,urn:catalog:POLL:1774,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,1,2023-07-23,2023,7,23,30.661844,-119.180294,50,US,Georgia,PRESENT,CC_BY_4_0
1000001776,urn:catalog:POLL:1775,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2022-10-09,2022,10,9,43.798296,-118.695857,1000,US,Pennsylvania,PRESENT,CC0_1_0
1000001777,urn:catalog:POLL:1776,HUMAN_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,2,2023-05-09,2023,5,9,34.722505,-113.056851,10,US,Texas,PRESENT,CC0_1_0
1000001778,urn:catalog:POLL:1777,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2023-09-09,2023,9,9,48.37242,-67.008668,100,US,Iowa,PRESENT,CC_BY_4_0
1000001779,urn:catalog:POLL:1778,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,1,2022-11-24,2022,11,24,26.720011,-124.374412,500,US,Indiana,PRESENT,CC_BY_4_0
1000001780,urn:catalog:POLL:1779,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2022-09-03,2022,9,3,43.228349,-87.776323,1000,US,New York,PRESENT,CC0_1_0
1000001781,urn:catalog:POLL:1780,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2021-04-26,2021,4,26,40.668842,-116.378487,50,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000001782,urn:catalog:POLL:1781,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,50,2021-12-28,2021,12,28,42.919972,-71.563882,1000,US,South Dakota,PRESENT,CC0_1_0
1000001783,urn:catalog:POLL:1782,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,3,2021-04-24,2021,4,24,31.880715,-119.116109,50,US,Indiana,PRESENT,CC_BY_4_0
1000001784,urn:catalog:POLL:1783,HUMAN_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,1,2022-12-24,2022,12,24,36.309308,-69.583867,500,US,Arizona,PRESENT,CC_BY_NC_4_0
1000001785,urn:catalog:POLL:1784,HUMAN_OBSERVATION,Bombus terrestris,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus terrestris,SPECIES,3,2022-10-28,2022,10,28,43.616204,-89.371733,100,US,Colorado,PRESENT,CC_BY_NC_4_0
1000001786,urn:catalog:POLL:1785,HUMAN_OBSERVATION,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2023-08-17,2023,8,17,30.080992,-124.427086,10,US,Georgia,PRESENT,CC_BY_NC_4_0
1000001787,urn:catalog:POLL:1786,MACHINE_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,1,2020-12-08,2020,12,8,29.924797,-73.094586,1000,US,California,PRESENT,CC_BY_NC_4_0
1000001788,urn:catalog:POLL:1787,HUMAN_OBSERVATION,Danaus plexippus,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Danaus,Danaus plexippus,SPECIES,10,2023-12-25,2023,12,25,37.725223,-94.501571,50,US,California,PRESENT,CC_BY_4_0
1000001789,urn:catalog:POLL:1788,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,2,2023-12-18,2023,12,18,37.065526,-109.39649,500,US,South Dakota,PRESENT,CC_BY_NC_4_0
1000001790,urn:catalog:POLL:1789,PRESERVED_SPECIMEN,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,25,2020-11-27,2020,11,27,31.274299,-80.381447,10,US,Minnesota,PRESENT,CC0_1_0
1000001791,urn:catalog:POLL:1790,HUMAN_OBSERVATION,Vanessa cardui,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Vanessa,Vanessa cardui,SPECIES,3,2021-03-13,2021,3,13,31.653816,-71.216731,500,US,Kansas,PRESENT,CC0_1_0
1000001792,urn:catalog:POLL:1791,MACHINE_OBSERVATION,Megachile rotundata,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Megachile,Megachile rotundata,SPECIES,3,2020-06-22,2020,6,22,31.168284,-96.687778,100,US,Missouri,PRESENT,CC0_1_0
1000001793,urn:catalog:POLL:1792,HUMAN_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2021-07-12,2021,7,12,43.016289,-106.355675,10,US,New York,PRESENT,CC_BY_4_0
1000001794,urn:catalog:POLL:1793,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,2,2021-06-10,2021,6,10,40.145621,-79.135655,10,US,Pennsylvania,PRESENT,CC_BY_NC_4_0
1000001795,urn:catalog:POLL:1794,PRESERVED_SPECIMEN,Xylocopa virginica,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Xylocopa,Xylocopa virginica,SPECIES,2,2021-10-20,2021,10,20,44.478012,-85.297334,10,US,Iowa,PRESENT,CC0_1_0
1000001796,urn:catalog:POLL:1795,MACHINE_OBSERVATION,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,10,2020-01-26,2020,1,26,47.911353,-73.396732,50,US,North Carolina,PRESENT,CC0_1_0
1000001797,urn:catalog:POLL:1796,MACHINE_OBSERVATION,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,3,2022-03-30,2022,3,30,35.879943,-84.680444,10,US,California,PRESENT,CC0_1_0
1000001798,urn:catalog:POLL:1797,PRESERVED_SPECIMEN,Bombus impatiens,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Bombus,Bombus impatiens,SPECIES,10,2021-08-27,2021,8,27,26.100653,-110.497121,500,US,Wisconsin,PRESENT,CC_BY_NC_4_0
1000001799,urn:catalog:POLL:1798,PRESERVED_SPECIMEN,Osmia lignaria,Animalia,Arthropoda,Insecta,Hymenoptera,Megachilidae,Osmia,Osmia lignaria,SPECIES,10,2021-02-09,2021,2,9,25.654215,-70.929593,50,US,Minnesota,PRESENT,CC0_1_0
1000001800,urn:catalog:POLL:1799,HUMAN_OBSERVATION,Apis mellifera,Animalia,Arthropoda,Insecta,Hymenoptera,Apidae,Apis,Apis mellifera,SPECIES,25,2020-08-19,2020,8,19,31.595961,-118.471945,10,US,Kansas,PRESENT,CC_BY_NC_4_0
