h3_index,year,month,obs_count,total_pollinators,species_richness,PRCP,SNOW,SNWD,TMAX,TMIN,avg_crop_val,merged_abstracts,image_path
864870a27ffffff,2022,2,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 40% compared to conventional neonicotinoid application schedules. This study evaluates the impact of clothianidin exposure on Megachile rotundata colonies across Great Plains. Results indicate a 53% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 34% compared to conventional organophosphate application schedules. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 58% of tested fields. Field trials in Eastern Seaboard show that integrated pest management reduces native bumblebee mortality by 29% compared to conventional organophosphate application schedules.,0
864870a4fffffff,2021,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 203 studies spanning 9 years demonstrates that glyphosate negatively affects Megachile rotundata foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 9 days per decade.",0
86487194fffffff,2021,5,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
8648728e7ffffff,2021,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Pacific Northwest provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 356x higher in garden plots. A meta-analysis of 178 studies spanning 16 years demonstrates that neonicotinoid negatively affects native bumblebee foraging behavior and navigation abilities. A meta-analysis of 129 studies spanning 13 years demonstrates that imidacloprid negatively affects Megachile rotundata foraging behavior and navigation abilities.,0
864872937ffffff,2023,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of native bumblebee populations in Southern US reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention. This study evaluates the impact of neonicotinoid exposure on Bombus impatiens colonies across Central Valley CA. Results indicate a 16% decline in colony health metrics over the study period. This study evaluates the impact of organophosphate exposure on Bombus impatiens colonies across Great Plains. Results indicate a 50% decline in colony health metrics over the study period. This study evaluates the impact of clothianidin exposure on Osmia lignaria colonies across Pacific Northwest. Results indicate a 47% decline in colony health metrics over the study period.,0
864872977ffffff,2022,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 22% of tested fields. Field trials in Eastern Seaboard show that integrated pest management reduces Bombus impatiens mortality by 47% compared to conventional glyphosate application schedules. Urban gardens in Eastern Seaboard provide crucial refuge for Bombus impatiens amidst surrounding agricultural monocultures. Species richness was 269x higher in garden plots. Field trials in Great Plains show that integrated pest management reduces Bombus impatiens mortality by 53% compared to conventional organophosphate application schedules. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Megachile rotundata. Lethal dose thresholds were exceeded in 23% of tested fields. Long-term monitoring of Megachile rotundata populations in Pacific Northwest reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention.,0
864873067ffffff,2021,5,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
86487336fffffff,2023,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of native bumblebee populations in Southern US reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention. This study evaluates the impact of neonicotinoid exposure on Bombus impatiens colonies across Central Valley CA. Results indicate a 16% decline in colony health metrics over the study period. This study evaluates the impact of organophosphate exposure on Bombus impatiens colonies across Great Plains. Results indicate a 50% decline in colony health metrics over the study period. This study evaluates the impact of clothianidin exposure on Osmia lignaria colonies across Pacific Northwest. Results indicate a 47% decline in colony health metrics over the study period.,0
8648746f7ffffff,2023,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on Bombus impatiens colonies across Midwest US. Results indicate a 20% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Apis mellifera mortality by 21% compared to conventional organophosphate application schedules. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 35% compared to conventional organophosphate application schedules.,0
864874b6fffffff,2021,11,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Pacific Northwest provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 356x higher in garden plots. A meta-analysis of 178 studies spanning 16 years demonstrates that neonicotinoid negatively affects native bumblebee foraging behavior and navigation abilities. A meta-analysis of 129 studies spanning 13 years demonstrates that imidacloprid negatively affects Megachile rotundata foraging behavior and navigation abilities.,0
864874c0fffffff,2021,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on Osmia lignaria colonies across Central Valley CA. Results indicate a 28% decline in colony health metrics over the study period.,0
8648758afffffff,2022,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 316 studies spanning 14 years demonstrates that clothianidin negatively affects Bombus terrestris foraging behavior and navigation abilities. Long-term monitoring of native bumblebee populations in Pacific Northwest reveals significant population declines linked to imidacloprid application rates. We recommend immediate policy intervention. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 22% compared to conventional glyphosate application schedules.,0
864876597ffffff,2022,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of thiamethoxam found in pollen samples correlate with increased mortality in Apis mellifera. Lethal dose thresholds were exceeded in 13% of tested fields.,0
86487692fffffff,2020,4,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 5 days per decade.",0
86487696fffffff,2022,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Eastern Seaboard provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 84x higher in garden plots.,0
864876c6fffffff,2020,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of organophosphate found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 38% of tested fields. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 58% compared to conventional glyphosate application schedules.,0
864880057ffffff,2020,7,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on native bumblebee colonies across Great Plains. Results indicate a 35% decline in colony health metrics over the study period. Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 280 sampling sites over 16 years.,0
864880117ffffff,2022,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 316 studies spanning 14 years demonstrates that clothianidin negatively affects Bombus terrestris foraging behavior and navigation abilities. Long-term monitoring of native bumblebee populations in Pacific Northwest reveals significant population declines linked to imidacloprid application rates. We recommend immediate policy intervention. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 22% compared to conventional glyphosate application schedules.,0
8648804c7ffffff,2021,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Field trials in Pacific Northwest show that integrated pest management reduces Apis mellifera mortality by 30% compared to conventional clothianidin application schedules. Field trials in Southern US show that integrated pest management reduces Osmia lignaria mortality by 24% compared to conventional clothianidin application schedules.",0
864880a1fffffff,2021,5,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
864880c47ffffff,2022,12,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of Osmia lignaria populations in Eastern Seaboard reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention. Urban gardens in Great Plains provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 406x higher in garden plots. Residues of glyphosate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 52% of tested fields. Habitat fragmentation in Pacific Northwest leads to reduced genetic diversity in native Bombus impatiens populations. We analyzed 367 sampling sites over 16 years.,0
864881617ffffff,2021,9,1,50,1,0.0,0.0,0.0,0.0,0.0,0.0,"This study evaluates the impact of thiamethoxam exposure on Bombus terrestris colonies across Midwest US. Results indicate a 44% decline in colony health metrics over the study period. Urban gardens in Southern US provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 299x higher in garden plots. Urban gardens in Great Plains provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 129x higher in garden plots. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting native bumblebee pollination networks. Mean bloom date advanced by 11 days per decade.",0
864881837ffffff,2022,2,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 40% compared to conventional neonicotinoid application schedules. This study evaluates the impact of clothianidin exposure on Megachile rotundata colonies across Great Plains. Results indicate a 53% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 34% compared to conventional organophosphate application schedules. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 58% of tested fields. Field trials in Eastern Seaboard show that integrated pest management reduces native bumblebee mortality by 29% compared to conventional organophosphate application schedules.,0
864881b27ffffff,2023,8,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 137 studies spanning 17 years demonstrates that neonicotinoid negatively affects Osmia lignaria foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Great Plains, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 10 days per decade. Field trials in Midwest US show that integrated pest management reduces Megachile rotundata mortality by 56% compared to conventional clothianidin application schedules. This study evaluates the impact of imidacloprid exposure on Megachile rotundata colonies across Midwest US. Results indicate a 40% decline in colony health metrics over the study period.",0
864882077ffffff,2023,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 43% of tested fields. Urban gardens in Southern US provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 109x higher in garden plots. Field trials in Pacific Northwest show that integrated pest management reduces Osmia lignaria mortality by 60% compared to conventional thiamethoxam application schedules. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 468 sampling sites over 10 years. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 10 days per decade.",0
864882147ffffff,2022,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 316 studies spanning 14 years demonstrates that clothianidin negatively affects Bombus terrestris foraging behavior and navigation abilities. Long-term monitoring of native bumblebee populations in Pacific Northwest reveals significant population declines linked to imidacloprid application rates. We recommend immediate policy intervention. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 22% compared to conventional glyphosate application schedules.,0
864882217ffffff,2022,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 364 studies spanning 13 years demonstrates that glyphosate negatively affects Bombus impatiens foraging behavior and navigation abilities. Residues of neonicotinoid found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 33% of tested fields. Habitat fragmentation in Eastern Seaboard leads to reduced genetic diversity in native Bombus impatiens populations. We analyzed 187 sampling sites over 9 years. This study evaluates the impact of organophosphate exposure on Bombus impatiens colonies across Southern US. Results indicate a 18% decline in colony health metrics over the study period.,0
86488261fffffff,2021,7,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 7 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 11 days per decade. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 44% of tested fields.",0
86488375fffffff,2022,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 316 studies spanning 14 years demonstrates that clothianidin negatively affects Bombus terrestris foraging behavior and navigation abilities. Long-term monitoring of native bumblebee populations in Pacific Northwest reveals significant population declines linked to imidacloprid application rates. We recommend immediate policy intervention. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 22% compared to conventional glyphosate application schedules.,0
864883897ffffff,2022,7,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 364 studies spanning 13 years demonstrates that glyphosate negatively affects Bombus impatiens foraging behavior and navigation abilities. Residues of neonicotinoid found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 33% of tested fields. Habitat fragmentation in Eastern Seaboard leads to reduced genetic diversity in native Bombus impatiens populations. We analyzed 187 sampling sites over 9 years. This study evaluates the impact of organophosphate exposure on Bombus impatiens colonies across Southern US. Results indicate a 18% decline in colony health metrics over the study period.,0
8648857b7ffffff,2020,1,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 95 studies spanning 4 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 56% of tested fields. Climate change shifts the phenology of flowering plants in Eastern Seaboard, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 3 days per decade.",0
864888cf7ffffff,2022,4,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0
864889437ffffff,2021,11,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Pacific Northwest provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 356x higher in garden plots. A meta-analysis of 178 studies spanning 16 years demonstrates that neonicotinoid negatively affects native bumblebee foraging behavior and navigation abilities. A meta-analysis of 129 studies spanning 13 years demonstrates that imidacloprid negatively affects Megachile rotundata foraging behavior and navigation abilities.,0
86488a18fffffff,2023,2,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Long-term monitoring of Megachile rotundata populations in Central Valley CA reveals significant population declines linked to organophosphate application rates. We recommend immediate policy intervention. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 4 days per decade. Habitat fragmentation in Midwest US leads to reduced genetic diversity in native Megachile rotundata populations. We analyzed 142 sampling sites over 12 years. Climate change shifts the phenology of flowering plants in Eastern Seaboard, disrupting native bumblebee pollination networks. Mean bloom date advanced by 8 days per decade. Urban gardens in Great Plains provide crucial refuge for Osmia lignaria amidst surrounding agricultural monocultures. Species richness was 405x higher in garden plots. A meta-analysis of 280 studies spanning 14 years demonstrates that clothianidin negatively affects native bumblebee foraging behavior and navigation abilities. Urban gardens in Great Plains provide crucial refuge for Bombus impatiens amidst surrounding agricultural monocultures. Species richness was 210x higher in garden plots.",0
86488b087ffffff,2022,8,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of clothianidin found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 45% of tested fields. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 49% compared to conventional neonicotinoid application schedules. Long-term monitoring of Osmia lignaria populations in Eastern Seaboard reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention. Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 271 sampling sites over 19 years.,0
86488b12fffffff,2022,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of Osmia lignaria populations in Midwest US reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention.,0
86488b337ffffff,2020,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 9 days per decade.",0
86488b567ffffff,2022,6,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Eastern Seaboard provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 84x higher in garden plots.,0
86488b6e7ffffff,2023,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Great Plains provide crucial refuge for Megachile rotundata amidst surrounding agricultural monocultures. Species richness was 170x higher in garden plots. Urban gardens in Pacific Northwest provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 407x higher in garden plots. Habitat fragmentation in Central Valley CA leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 154 sampling sites over 17 years.,0
86488b90fffffff,2022,3,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 10 days per decade. A meta-analysis of 384 studies spanning 12 years demonstrates that organophosphate negatively affects native bumblebee foraging behavior and navigation abilities.",0
86488b94fffffff,2023,9,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on Bombus impatiens colonies across Midwest US. Results indicate a 20% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Apis mellifera mortality by 21% compared to conventional organophosphate application schedules. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 35% compared to conventional organophosphate application schedules.,0
86488c357ffffff,2023,4,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of native bumblebee populations in Southern US reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention. This study evaluates the impact of neonicotinoid exposure on Bombus impatiens colonies across Central Valley CA. Results indicate a 16% decline in colony health metrics over the study period. This study evaluates the impact of organophosphate exposure on Bombus impatiens colonies across Great Plains. Results indicate a 50% decline in colony health metrics over the study period. This study evaluates the impact of clothianidin exposure on Osmia lignaria colonies across Pacific Northwest. Results indicate a 47% decline in colony health metrics over the study period.,0
86488c6a7ffffff,2023,7,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 43% of tested fields. Urban gardens in Southern US provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 109x higher in garden plots. Field trials in Pacific Northwest show that integrated pest management reduces Osmia lignaria mortality by 60% compared to conventional thiamethoxam application schedules. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 468 sampling sites over 10 years. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 10 days per decade.",0
86488c80fffffff,2022,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Long-term monitoring of Osmia lignaria populations in Midwest US reveals significant population declines linked to thiamethoxam application rates. We recommend immediate policy intervention.,0
86488db27ffffff,2021,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus terrestris pollination networks. Mean bloom date advanced by 11 days per decade. Residues of organophosphate found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 41% of tested fields. This study evaluates the impact of neonicotinoid exposure on Bombus terrestris colonies across Eastern Seaboard. Results indicate a 20% decline in colony health metrics over the study period. Residues of glyphosate found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 5% of tested fields. Urban gardens in Central Valley CA provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 280x higher in garden plots.",0
86488e08fffffff,2022,8,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of clothianidin found in pollen samples correlate with increased mortality in Bombus terrestris. Lethal dose thresholds were exceeded in 45% of tested fields. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 49% compared to conventional neonicotinoid application schedules. Long-term monitoring of Osmia lignaria populations in Eastern Seaboard reveals significant population declines linked to clothianidin application rates. We recommend immediate policy intervention. Habitat fragmentation in Southern US leads to reduced genetic diversity in native native bumblebee populations. We analyzed 271 sampling sites over 19 years.,0
86488e237ffffff,2021,9,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"This study evaluates the impact of thiamethoxam exposure on Bombus terrestris colonies across Midwest US. Results indicate a 44% decline in colony health metrics over the study period. Urban gardens in Southern US provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 299x higher in garden plots. Urban gardens in Great Plains provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 129x higher in garden plots. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting native bumblebee pollination networks. Mean bloom date advanced by 11 days per decade.",0
86488e807ffffff,2022,10,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,A meta-analysis of 316 studies spanning 14 years demonstrates that clothianidin negatively affects Bombus terrestris foraging behavior and navigation abilities. Long-term monitoring of native bumblebee populations in Pacific Northwest reveals significant population declines linked to imidacloprid application rates. We recommend immediate policy intervention. Field trials in Midwest US show that integrated pest management reduces Bombus impatiens mortality by 22% compared to conventional glyphosate application schedules.,0
864890987ffffff,2022,11,1,5,1,0.0,0.0,0.0,0.0,0.0,0.0,Residues of thiamethoxam found in pollen samples correlate with increased mortality in Apis mellifera. Lethal dose thresholds were exceeded in 13% of tested fields.,0
864893347ffffff,2023,7,1,10,1,0.0,0.0,0.0,0.0,0.0,0.0,"Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 43% of tested fields. Urban gardens in Southern US provide crucial refuge for Apis mellifera amidst surrounding agricultural monocultures. Species richness was 109x higher in garden plots. Field trials in Pacific Northwest show that integrated pest management reduces Osmia lignaria mortality by 60% compared to conventional thiamethoxam application schedules. Habitat fragmentation in Southern US leads to reduced genetic diversity in native Osmia lignaria populations. We analyzed 468 sampling sites over 10 years. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 10 days per decade.",0
864893687ffffff,2021,4,1,2,1,0.0,0.0,0.0,0.0,0.0,0.0,"A meta-analysis of 203 studies spanning 9 years demonstrates that glyphosate negatively affects Megachile rotundata foraging behavior and navigation abilities. Climate change shifts the phenology of flowering plants in Pacific Northwest, disrupting Apis mellifera pollination networks. Mean bloom date advanced by 9 days per decade.",0
864894b67ffffff,2021,9,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"This study evaluates the impact of thiamethoxam exposure on Bombus terrestris colonies across Midwest US. Results indicate a 44% decline in colony health metrics over the study period. Urban gardens in Southern US provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 299x higher in garden plots. Urban gardens in Great Plains provide crucial refuge for native bumblebee amidst surrounding agricultural monocultures. Species richness was 129x higher in garden plots. Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting native bumblebee pollination networks. Mean bloom date advanced by 11 days per decade.",0
8648951a7ffffff,2023,9,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,This study evaluates the impact of clothianidin exposure on Bombus impatiens colonies across Midwest US. Results indicate a 20% decline in colony health metrics over the study period. Field trials in Midwest US show that integrated pest management reduces Apis mellifera mortality by 21% compared to conventional organophosphate application schedules. Field trials in Southern US show that integrated pest management reduces Bombus terrestris mortality by 35% compared to conventional organophosphate application schedules.,0
864895427ffffff,2021,12,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,Field trials in Pacific Northwest show that integrated pest management reduces native bumblebee mortality by 52% compared to conventional thiamethoxam application schedules. Residues of neonicotinoid found in pollen samples correlate with increased mortality in Osmia lignaria. Lethal dose thresholds were exceeded in 57% of tested fields. This study evaluates the impact of neonicotinoid exposure on Megachile rotundata colonies across Pacific Northwest. Results indicate a 55% decline in colony health metrics over the study period.,0
8648958dfffffff,2021,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Central Valley CA, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 4 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Osmia lignaria pollination networks. Mean bloom date advanced by 2 days per decade. Residues of clothianidin found in pollen samples correlate with increased mortality in native bumblebee. Lethal dose thresholds were exceeded in 8% of tested fields.",0
864895ccfffffff,2020,10,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Megachile rotundata pollination networks. Mean bloom date advanced by 9 days per decade.",0
864896447ffffff,2020,9,1,3,1,0.0,0.0,0.0,0.0,0.0,0.0,Urban gardens in Central Valley CA provide crucial refuge for Megachile rotundata amidst surrounding agricultural monocultures. Species richness was 339x higher in garden plots. This study evaluates the impact of neonicotinoid exposure on Apis mellifera colonies across Pacific Northwest. Results indicate a 13% decline in colony health metrics over the study period. Urban gardens in Eastern Seaboard provide crucial refuge for Osmia lignaria amidst surrounding agricultural monocultures. Species richness was 248x higher in garden plots.,0
8648965afffffff,2020,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Urban gardens in Great Plains provide crucial refuge for Bombus terrestris amidst surrounding agricultural monocultures. Species richness was 274x higher in garden plots. This study evaluates the impact of organophosphate exposure on native bumblebee colonies across Central Valley CA. Results indicate a 30% decline in colony health metrics over the study period. Long-term monitoring of Bombus impatiens populations in Great Plains reveals significant population declines linked to organophosphate application rates. We recommend immediate policy intervention. Residues of neonicotinoid found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 5% of tested fields. Climate change shifts the phenology of flowering plants in Southern US, disrupting native bumblebee pollination networks. Mean bloom date advanced by 10 days per decade. A meta-analysis of 89 studies spanning 8 years demonstrates that neonicotinoid negatively affects Apis mellifera foraging behavior and navigation abilities.",0
864896b87ffffff,2021,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,"Climate change shifts the phenology of flowering plants in Southern US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 7 days per decade. Climate change shifts the phenology of flowering plants in Midwest US, disrupting Bombus impatiens pollination networks. Mean bloom date advanced by 11 days per decade. Residues of thiamethoxam found in pollen samples correlate with increased mortality in Bombus impatiens. Lethal dose thresholds were exceeded in 44% of tested fields.",0
